1,"平成27年国勢調査人口等基本集計（総務省統計局）","","","","","","","","","","","","","","","","","","","","","","",""
18,"01","00000","a","nenKAX.0003","1","　2歳",1006691,241680,242980,265711,256320,-,514340,123164,124523,136009,130644,-,492351,118516,118457,129702,125676,-
19,"01","00000","a","nenKAX.0004","1","　3歳",1012766,247743,246077,264578,254368,-,517889,126010,127016,135488,129375,-,494877,121733,119061,129090,124993,-
20,"01","00000","a","nenKAX.0005","1","　4歳",1040723,251697,253999,271144,263883,-,533234,128247,130250,139208,135529,-,507489,123450,123749,131936,128354,-
21,"01","00000","a","nenKAX.0006","1","　5歳",1043969,252978,256713,270201,264077,-,535281,129199,132519,138499,135064,-,508688,123779,124194,131702,129013,-
22,"01","00000","a","nenKAX.0007","1","　6歳",1054736,256438,256623,272749,268926,-,540338,130910,132051,139999,137378,-,514398,125528,124572,132750,131548,-
23,"01","00000","a","nenKAX.0008","1","　7歳",1075000,261433,262579,279629,271359,-,550486,133734,134632,143303,138817,-,524514,127699,127947,136326,132542,-
24,"01","00000","a","nenKAX.0009","1","　8歳",1066954,258595,262532,276216,269611,-,546601,132017,135155,142062,137367,-,520353,126578,127377,134154,132244,-
25,"01","00000","a","nenKAX.0010","1","　9歳",1059128,259636,264336,275986,259170,-,541885,132544,135686,141428,132227,-,517243,127092,128650,134558,126943,-
26,"01","00000","a","nenKAX.0011","1","　10歳",1061074,260316,257255,272741,270762,-,543132,132544,132206,139926,138456,-,517942,127772,125049,132815,132306,-
27,"01","00000","a","nenKAX.0012","1","　11歳",1098898,270688,268848,283127,276235,-,561901,138074,137737,145243,140847,-,536997,132614,131111,137884,135388,-
28,"01","00000","a","nenKAX.0013","1","　12歳",1118555,272380,276664,289538,279973,-,573235,139051,142482,148636,143066,-,545320,133329,134182,140902,136907,-
29,"01","00000","a","nenKAX.0014","1","　13歳",1152224,279284,282718,299520,290702,-,590503,142851,145567,153804,148281,-,561721,136433,137151,145716,142421,-
30,"01","00000","a","nenKAX.0015","1","　14歳",1168566,281776,285619,304752,296419,-,599253,143940,146925,156759,151629,-,569313,137836,138694,147993,144790,-
31,"01","00000","a","nenKAX.0016","1","　15歳",1195559,304401,290620,309306,291232,-,615314,156390,149384,159512,150028,-,580245,148011,141236,149794,141204,-
32,"01","00000","a","nenKAX.0017","1","　16歳",1196987,289607,298312,310828,298240,-,615201,148419,153897,159864,153021,-,581786,141188,144415,150964,145219,-
33,"01","00000","a","nenKAX.0018","1","　17歳",1214737,290008,303863,320314,300552,-,624601,148751,156541,164988,154321,-,590136,141257,147322,155326,146231,-
34,"01","00000","a","nenKAX.0019","1","　18歳",1206550,283748,305531,315494,301777,-,618127,144765,157144,162057,154161,-,588423,138983,148387,153437,147616,-
35,"01","00000","a","nenKAX.0020","1","　19歳",1194555,284899,302984,317134,289538,-,612173,145524,155810,162647,148192,-,582382,139375,147174,154487,141346,-
36,"01","00000","a","nenKAX.0021","1","　20歳",1209293,290749,298411,313504,306629,-,618294,148295,153078,160460,156461,-,590999,142454,145333,153044,150168,-
37,"01","00000","a","nenKAX.0022","1","　21歳",1200645,290271,302131,319361,288882,-,613685,148189,154794,163475,147227,-,586960,142082,147337,155886,141655,-
38,"01","00000","a","nenKAX.0023","1","　22歳",1176156,283659,293007,306032,293458,-,600363,144684,150073,156144,149462,-,575793,138975,142934,149888,143996,-
39,"01","00000","a","nenKAX.0024","1","　23歳",1192480,284697,294876,311113,301794,-,608260,145063,150998,158513,153686,-,584220,139634,143878,152600,148108,-
40,"01","00000","a","nenKAX.0025","1","　24歳",1189553,286816,295810,310691,296236,-,605790,145811,151826,157877,150276,-,583763,141005,143984,152814,145960,-
41,"01","00000","a","nenKAX.0026","1","　25歳",1212699,293740,299969,310512,308478,-,616202,149099,152435,158057,156611,-,596497,144641,147534,152455,151867,-
42,"01","00000","a","nenKAX.0027","1","　26歳",1242780,299936,303305,315699,323840,-,631361,152161,154287,161068,163845,-,611419,147775,149018,154631,159995,-
43,"01","00000","a","nenKAX.0028","1","　27歳",1284897,306219,316510,342010,320158,-,653268,155225,161435,173971,162637,-,631629,150994,155075,168039,157521,-
44,"01","00000","a","nenKAX.0029","1","　28歳",1321987,317943,327285,341282,335477,-,670795,160479,166687,173875,169754,-,651192,157464,160598,167407,165723,-
45,"01","00000","a","nenKAX.0030","1","　29歳",1347249,327450,329244,347457,343098,-,684091,166312,168220,176290,173269,-,663158,161138,161024,171167,169829,-
46,"01","00000","a","nenKAX.0031","1","　30歳",1402069,338161,340873,366674,356361,-,709122,170529,173057,185919,179617,-,692947,167632,167816,180755,176744,-
47,"01","00000","a","nenKAX.0032","1","　31歳",1448934,354075,350215,382139,362505,-,732061,178426,177794,193184,182657,-,716873,175649,172421,188955,179848,-
48,"01","00000","a","nenKAX.0033","1","　32歳",1471831,356567,365385,386044,363835,-,744101,180725,184930,195580,182866,-,727730,175842,180455,190464,180969,-
49,"01","00000","a","nenKAX.0034","1","　33歳",1475341,351375,361958,395929,366079,-,744738,176856,183595,199882,184405,-,730603,174519,178363,196047,181674,-
50,"01","00000","a","nenKAX.0035","1","　34歳",1492703,359610,370385,390583,372125,-,754725,181561,188130,197555,187479,-,737978,178049,182255,193028,184646,-
51,"01","00000","a","nenKAX.0036","1","　35歳",1557849,380898,379936,401324,395691,-,787195,191883,192930,203330,199052,-,770654,189015,187006,197994,196639,-
52,"01","00000","a","nenKAX.0037","1","　36歳",1599318,387628,392443,415311,403936,-,808838,195632,198996,210401,203809,-,790480,191996,193447,204910,200127,-
53,"01","00000","a","nenKAX.0038","1","　37歳",1662613,402245,418733,431350,410285,-,840265,202988,212528,217873,206876,-,822348,199257,206205,213477,203409,-
54,"01","00000","a","nenKAX.0039","1","　38歳",1707052,406849,430527,448188,421488,-,863248,205583,218062,227173,212430,-,843804,201266,212465,221015,209058,-
55,"01","00000","a","nenKAX.0040","1","　39歳",1789325,445988,442995,460419,439923,-,904656,224921,224715,233095,221925,-,884669,221067,218280,227324,217998,-
56,"01","00000","a","nenKAX.0041","1","　40歳",1868236,465632,457304,473494,471806,-,944154,234664,231846,239601,238043,-,924082,230968,225458,233893,233763,-
57,"01","00000","a","nenKAX.0042","1","　41歳",1971714,486909,479823,514758,490224,-,997639,245963,243351,261010,247315,-,974075,240946,236472,253748,242909,-
58,"01","00000","a","nenKAX.0043","1","　42歳",2005891,502593,498802,516105,488391,-,1011220,253017,252325,260238,245640,-,994671,249576,246477,255867,242751,-
59,"01","00000","a","nenKAX.0044","1","　43歳",1969474,495252,483765,516277,474180,-,994781,249267,245109,261168,239237,-,974693,245985,238656,255109,234943,-
60,"01","00000","a","nenKAX.0045","1","　44歳",1916903,481608,475838,502568,456889,-,966224,242129,240817,253889,229389,-,950679,239479,235021,248679,227500,-
61,"01","00000","a","nenKAX.0046","1","　45歳",1859279,478675,466200,476480,437924,-,936899,240161,235426,240993,220319,-,922380,238514,230774,235487,217605,-
62,"01","00000","a","nenKAX.0047","1","　46歳",1830534,475177,455335,455034,444988,-,920877,238417,229912,229127,223421,-,909657,236760,225423,225907,221567,-
63,"01","00000","a","nenKAX.0048","1","　47歳",1790075,456196,445614,460419,427846,-,899784,228749,224921,231639,214475,-,890291,227447,220693,228780,213371,-
64,"01","00000","a","nenKAX.0049","1","　48歳",1786807,524213,454607,458654,349333,-,898229,260310,228741,230973,178205,-,888578,263903,225866,227681,171128,-
65,"01","00000","a","nenKAX.0050","1","　49歳",1396109,333684,303271,328415,430739,-,699088,167938,152468,164833,213849,-,697021,165746,150803,163582,216890,-
66,"01","00000","a","nenKAX.0051","1","　50歳",1723238,457479,413665,448930,403164,-,863615,228695,207729,225235,201956,-,859623,228784,205936,223695,201208,-
67,"01","00000","a","nenKAX.0052","1","　51歳",1614331,432792,395581,409155,376803,-,808872,216718,198472,204868,188814,-,805459,216074,197109,204287,187989,-
68,"01","00000","a","nenKAX.0053","1","　52歳",1573531,438321,383366,384587,367257,-,787394,218229,192146,192900,184119,-,786137,220092,191220,191687,183138,-
69,"01","00000","a","nenKAX.0054","1","　53歳",1521404,426243,362675,374755,357731,-,760465,212762,181419,187679,178605,-,760939,213481,181256,187076,179126,-
70,"01","00000","a","nenKAX.0055","1","　54歳",1497792,413378,363582,365928,354904,-,747965,205591,181851,183416,177107,-,749827,207787,181731,182512,177797,-
71,"01","00000","a","nenKAX.0056","1","　55歳",1507869,427281,364908,363705,351975,-,750627,211575,181684,181386,175982,-,757242,215706,183224,182319,175993,-
72,"01","00000","a","nenKAX.0057","1","　56歳",1535952,436716,366230,357840,375166,-,764221,215960,182700,178506,187055,-,771731,220756,183530,179334,188111,-
73,"01","00000","a","nenKAX.0058","1","　57歳",1494037,429891,362048,365048,337050,-,740862,211606,180316,180872,168068,-,753175,218285,181732,184176,168982,-
74,"01","00000","a","nenKAX.0059","1","　58歳",1451956,411228,344649,343227,352852,-,719326,202422,170668,170448,175788,-,732630,208806,173981,172779,177064,-
75,"01","00000","a","nenKAX.0060","1","　59歳",1525432,434965,359723,362559,368185,-,754487,213948,178473,179185,182881,-,770945,221017,181250,183374,185304,-
76,"01","00000","a","nenKAX.0061","1","　60歳",1575973,460802,363387,376479,375305,-,779239,226430,179654,187118,186037,-,796734,234372,183733,189361,189268,-
77,"01","00000","a","nenKAX.0062","1","　61歳",1574411,466182,351934,384659,371636,-,776097,230286,173792,189997,182022,-,798314,235896,178142,194662,189614,-
78,"01","00000","a","nenKAX.0063","1","　62歳",1671640,489377,386935,398502,396826,-,820184,239200,190254,195533,195197,-,851456,250177,196681,202969,201629,-
79,"01","00000","a","nenKAX.0064","1","　63歳",1766553,523707,405552,418502,418792,-,864252,255551,198377,204925,205399,-,902301,268156,207175,213577,213393,-
80,"01","00000","a","nenKAX.0065","1","　64歳",1866433,555686,414918,428970,466859,-,911347,267951,203380,209561,230455,-,955086,287735,211538,219409,236404,-
81,"01","00000","a","nenKAX.0066","1","　65歳",1998950,565950,437990,476785,518225,-,972084,276147,213054,232567,250316,-,1026866,289803,224936,244218,267909,-
82,"01","00000","a","nenKAX.0067","1","　66歳",2183550,651842,498398,533205,500105,-,1058636,312964,241958,259596,244118,-,1124914,338878,256440,273609,255987,-
83,"01","00000","a","nenKAX.0068","1","　67歳",2156356,662525,487802,511334,494695,-,1041367,317791,235470,247710,240396,-,1114989,344734,252332,263624,254299,-
84,"01","00000","a","nenKAX.0069","1","　68歳",2037931,585950,479348,550958,421675,-,982794,279745,232022,266478,204549,-,1055137,306205,247326,284480,217126,-
85,"01","00000","a","nenKAX.0070","1","　69歳",1267080,341899,277798,394273,253110,-,604781,160595,132958,189693,121535,-,662299,181304,144840,204580,131575,-
86,"01","00000","a","nenKAX.0071","1","　70歳",1351789,412884,291834,308638,338433,-,637232,192925,137918,146345,160044,-,714557,219959,153916,162293,178389,-
87,"01","00000","a","nenKAX.0072","1","　71歳",1634722,512021,364668,366854,391179,-,765578,237669,171338,172701,183870,-,869144,274352,193330,194153,207309,-
88,"01","00000","a","nenKAX.0073","1","　72歳",1570688,480486,337902,398057,354243,-,732095,221932,157394,186881,165888,-,838593,258554,180508,211176,188355,-
89,"01","00000","a","nenKAX.0074","1","　73歳",1600118,500607,339880,371062,388569,-,740270,230452,157790,171843,180185,-,859848,270155,182090,199219,208384,-
90,"01","00000","a","nenKAX.0075","1","　74歳",1538494,473830,333076,380991,350597,-,707265,214531,153333,176139,163262,-,831229,259299,179743,204852,187335,-
91,"01","00000","a","nenKAX.0076","1","　75歳",1380364,439434,302794,334288,303848,-,628530,197782,138141,152304,140303,-,751834,241652,164653,181984,163545,-
92,"01","00000","a","nenKAX.0077","1","　76歳",1184257,388262,247656,284852,263487,-,533884,170598,112263,129728,121295,-,650373,217664,135393,155124,142192,-
93,"01","00000","a","nenKAX.0078","1","　77歳",1242050,411544,253705,258630,318171,-,551102,180349,113176,116115,141462,-,690948,231195,140529,142515,176709,-
94,"01","00000","a","nenKAX.0079","1","　78歳",1249049,414441,272093,294406,268109,-,547285,178460,119893,130298,118634,-,701764,235981,152200,164108,149475,-
95,"01","00000","a","nenKAX.0080","1","　79歳",1221136,396268,253371,275836,295661,-,526616,167111,110104,120291,129110,-,694520,229157,143267,155545,166551,-
96,"01","00000","a","nenKAX.0081","1","　80歳",1133614,379429,239367,271982,242836,-,477824,156881,101906,116226,102811,-,655790,222548,137461,155756,140025,-
97,"01","00000","a","nenKAX.0082","1","　81歳",1038756,336635,219644,240316,242161,-,427524,134321,91234,100374,101595,-,611232,202314,128410,139942,140566,-
98,"01","00000","a","nenKAX.0083","1","　82歳",1001491,334397,205550,226381,235163,-,400898,130239,82838,92458,95363,-,600593,204158,122712,133923,139800,-
99,"01","00000","a","nenKAX.0084","1","　83歳",932746,310943,204059,221538,196206,-,364913,119422,80833,87473,77185,-,567833,191521,123226,134065,119021,-
100,"01","00000","a","nenKAX.0085","1","　84歳",854813,287685,177655,198676,190797,-,323167,106598,67882,76183,72504,-,531646,181087,109773,122493,118293,-
101,"01","00000","a","nenKAX.0086","1","　85歳",761148,251414,156399,183836,169499,-,277905,91348,57949,67676,60932,-,483243,160066,98450,116160,108567,-
102,"01","00000","a","nenKAX.0087","1","　86歳",695443,235787,142562,158887,158207,-,243196,80622,50317,56787,55470,-,452247,155165,92245,102100,102737,-
103,"01","00000","a","nenKAX.0088","1","　87歳",624443,212548,128829,151149,131917,-,210328,70376,43580,51661,44711,-,414115,142172,85249,99488,87206,-
104,"01","00000","a","nenKAX.0089","1","　88歳",551611,188721,112380,127322,123188,-,177750,58655,36591,41868,40636,-,373861,130066,75789,85454,82552,-
105,"01","00000","a","nenKAX.0090","1","　89歳",484612,163701,104445,111036,105430,-,147462,49485,32342,34654,30981,-,337150,114216,72103,76382,74449,-
106,"01","00000","a","nenKAX.0091","1","　90歳",402687,136900,80529,99470,85788,-,113513,37376,23003,29089,24045,-,289174,99524,57526,70381,61743,-
107,"01","00000","a","nenKAX.0092","1","　91歳",322228,115328,60060,76813,70027,-,83931,29509,16058,20717,17647,-,238297,85819,44002,56096,52380,-
108,"01","00000","a","nenKAX.0093","1","　92歳",262599,94083,52220,62318,53978,-,60680,21293,12065,15056,12266,-,201919,72790,40155,47262,41712,-
109,"01","00000","a","nenKAX.0094","1","　93歳",202949,71674,40118,47463,43694,-,43318,14847,8866,10353,9252,-,159631,56827,31252,37110,34442,-
110,"01","00000","a","nenKAX.0095","1","　94歳",158657,56609,31443,38144,32461,-,31893,10962,6272,7888,6771,-,126764,45647,25171,30256,25690,-
111,"01","00000","a","nenKAX.0096","1","　95歳",131322,44955,25912,32942,27513,-,24835,8356,4887,6304,5288,-,106487,36599,21025,26638,22225,-
112,"01","00000","a","nenKAX.0097","1","　96歳",81927,29155,17479,17802,17491,-,14809,5102,3199,3329,3179,-,67118,24053,14280,14473,14312,-
113,"01","00000","a","nenKAX.0098","1","　97歳",64126,22437,12717,15265,13707,-,10882,3747,2140,2631,2364,-,53244,18690,10577,12634,11343,-
114,"01","00000","a","nenKAX.0099","1","　98歳",47359,17006,9282,11234,9837,-,7540,2681,1473,1821,1565,-,39819,14325,7809,9413,8272,-
115,"01","00000","a","nenKAX.0100","1","　99歳",34613,11860,6855,8352,7546,-,5199,1787,989,1261,1162,-,29414,10073,5866,7091,6384,-
116,"01","00000","a","nenKAX.0101","1","　100歳",22388,7633,4272,5619,4864,-,3292,1104,623,833,732,-,19096,6529,3649,4786,4132,-
117,"01","00000","a","nenKAX.0102","1","　101歳",15858,5434,3233,3836,3355,-,2244,757,470,530,487,-,13614,4677,2763,3306,2868,-
118,"01","00000","a","nenKAX.0103","1","　102歳",10235,3484,2003,2601,2147,-,1355,433,274,346,302,-,8880,3051,1729,2255,1845,-
119,"01","00000","a","nenKAX.0104","1","　103歳",6129,2091,1182,1644,1212,-,738,248,137,208,145,-,5391,1843,1045,1436,1067,-
120,"01","00000","a","nenKAX.0105","1","　104歳",3237,1138,645,855,599,-,362,137,71,87,67,-,2875,1001,574,768,532,-
121,"01","00000","a","nenKAX.0106","1","　105歳",1825,625,374,503,323,-,194,68,39,51,36,-,1631,557,335,452,287,-
122,"01","00000","a","nenKAX.0107","1","　106歳",1017,343,193,268,213,-,106,33,18,38,17,-,911,310,175,230,196,-
123,"01","00000","a","nenKAX.0108","1","　107歳",525,185,106,137,97,-,48,17,11,9,11,-,477,168,95,128,86,-
124,"01","00000","a","nenKAX.0109","1","　108歳",293,117,56,71,49,-,26,12,7,4,3,-,267,105,49,67,46,-
125,"01","00000","a","nenKAX.0110","1","　109歳",110,39,22,30,19,-,9,5,2,2,-,-,101,34,20,28,19,-
126,"01","00000","a","nenKAX.0111","1","　110歳以上",146,44,39,45,18,-,9,2,3,2,2,-,137,42,36,43,16,-
127,"01","00000","a","nenKAX.0112","1","　年齢「不詳」",1453758,-,-,-,-,1453758,828411,-,-,-,-,828411,625347,-,-,-,-,625347
128,"","","","","","00 全国 市部",,,,,,,,,,,,,,,,,,
129,"01","00001","b","nenKAX.0000","0","総数（年齢）",116137232,31092118,27110663,28836244,27681497,1416710,56532149,14875733,13274465,14084382,13491357,806212,59605083,16216385,13836198,14751862,14190140,610498
130,"01","00001","b","nenKAX.0001","1","　0歳",883891,218129,225467,208835,231460,-,451121,111417,115222,106340,118142,-,432770,106712,110245,102495,113318,-
131,"01","00001","b","nenKAX.0002","1","　1歳",893437,208691,215168,237607,231971,-,457350,106681,110663,121841,118165,-,436087,102010,104505,115766,113806,-
132,"01","00001","b","nenKAX.0003","1","　2歳",925305,221844,223282,244302,235877,-,472667,113007,114446,125015,120199,-,452638,108837,108836,119287,115678,-
133,"01","00001","b","nenKAX.0004","1","　3歳",928961,227094,225777,242829,233261,-,474876,115501,116390,124363,118622,-,454085,111593,109387,118466,114639,-
134,"01","00001","b","nenKAX.0005","1","　4歳",953453,230406,232545,248590,241912,-,488631,117449,119290,127708,124184,-,464822,112957,113255,120882,117728,-
135,"01","00001","b","nenKAX.0006","1","　5歳",955427,231402,234864,247388,241773,-,489823,118169,121243,126720,123691,-,465604,113233,113621,120668,118082,-
136,"01","00001","b","nenKAX.0007","1","　6歳",964795,234403,234630,249416,246346,-,494217,119557,120733,127978,125949,-,470578,114846,113897,121438,120397,-
137,"01","00001","b","nenKAX.0008","1","　7歳",982472,238898,239772,255580,248222,-,503091,122182,122957,130994,126958,-,479381,116716,116815,124586,121264,-
138,"01","00001","b","nenKAX.0009","1","　8歳",973825,236105,239428,252119,246173,-,498882,120559,123192,129657,125474,-,474943,115546,116236,122462,120699,-
139,"01","00001","b","nenKAX.0010","1","　9歳",965796,236719,240925,251767,236385,-,494090,120930,123636,128906,120618,-,471706,115789,117289,122861,115767,-
140,"01","00001","b","nenKAX.0011","1","　10歳",967134,237320,234485,248465,246864,-,495115,120924,120449,127510,126232,-,472019,116396,114036,120955,120632,-
141,"01","00001","b","nenKAX.0012","1","　11歳",1000940,246718,244595,257704,251923,-,511708,125880,125321,132025,128482,-,489232,120838,119274,125679,123441,-
142,"01","00001","b","nenKAX.0013","1","　12歳",1018634,248033,251734,263844,255023,-,521926,126752,129623,135433,130118,-,496708,121281,122111,128411,124905,-
143,"01","00001","b","nenKAX.0014","1","　13歳",1048408,254077,257235,272468,264628,-,537216,130036,132355,139900,134925,-,511192,124041,124880,132568,129703,-
144,"01","00001","b","nenKAX.0015","1","　14歳",1062928,256283,259640,277408,269597,-,545196,130983,133623,142661,137929,-,517732,125300,126017,134747,131668,-
145,"01","00001","b","nenKAX.0016","1","　15歳",1089333,277922,264441,281216,265754,-,560383,142660,135903,145026,136794,-,528950,135262,128538,136190,128960,-
146,"01","00001","b","nenKAX.0017","1","　16歳",1091730,264103,272294,283346,271987,-,560862,135318,140400,145559,139585,-,530868,128785,131894,137787,132402,-
147,"01","00001","b","nenKAX.0018","1","　17歳",1107703,264360,276712,292316,274315,-,569447,135493,142574,150604,140776,-,538256,128867,134138,141712,133539,-
148,"01","00001","b","nenKAX.0019","1","　18歳",1111165,263782,278652,287619,281112,-,568723,134404,143158,147670,143491,-,542442,129378,135494,139949,137621,-
149,"01","00001","b","nenKAX.0020","1","　19歳",1112306,265118,282058,295356,269774,-,569892,135320,145068,151388,138116,-,542414,129798,136990,143968,131658,-
150,"01","00001","b","nenKAX.0021","1","　20歳",1127021,270909,278221,292226,285665,-,576136,138213,142677,149571,145675,-,550885,132696,135544,142655,139990,-
151,"01","00001","b","nenKAX.0022","1","　21歳",1119582,270326,281844,297914,269498,-,572262,137885,144454,152558,137365,-,547320,132441,137390,145356,132133,-
152,"01","00001","b","nenKAX.0023","1","　22歳",1095349,263690,273109,285168,273382,-,558726,134338,139737,145474,139177,-,536623,129352,133372,139694,134205,-
153,"01","00001","b","nenKAX.0024","1","　23歳",1109396,264626,274523,289582,280665,-,565142,134626,140432,147430,142654,-,544254,130000,134091,142152,138011,-
154,"01","00001","b","nenKAX.0025","1","　24歳",1105714,266209,274936,289142,275427,-,562030,135050,140865,146667,139448,-,543684,131159,134071,142475,135979,-
155,"01","00001","b","nenKAX.0026","1","　25歳",1126580,272648,278859,288537,286536,-,571512,138202,141360,146720,145230,-,555068,134446,137499,141817,141306,-
156,"01","00001","b","nenKAX.0027","1","　26歳",1153550,278348,281302,293143,300757,-,584843,140997,142738,149260,151848,-,568707,137351,138564,143883,148909,-
157,"01","00001","b","nenKAX.0028","1","　27歳",1192362,283663,293853,317638,297208,-,605131,143481,149665,161289,150696,-,587231,140182,144188,156349,146512,-
158,"01","00001","b","nenKAX.0029","1","　28歳",1226417,294271,303794,317034,311318,-,621463,148346,154464,161354,157299,-,604954,145925,149330,155680,154019,-
159,"01","00001","b","nenKAX.0030","1","　29歳",1248712,303079,305251,322234,318148,-,633136,153712,155682,163230,160512,-,615576,149367,149569,159004,157636,-
160,"01","00001","b","nenKAX.0031","1","　30歳",1299128,312794,315869,339909,330556,-,656341,157553,160231,172185,166372,-,642787,155241,155638,167724,164184,-
161,"01","00001","b","nenKAX.0032","1","　31歳",1342330,327465,324320,354564,335981,-,677513,164800,164482,179152,169079,-,664817,162665,159838,175412,166902,-
162,"01","00001","b","nenKAX.0033","1","　32歳",1362611,329591,338221,357637,337162,-,688372,166812,171149,181121,169290,-,674239,162779,167072,176516,167872,-
163,"01","00001","b","nenKAX.0034","1","　33歳",1364581,324355,334570,366793,338863,-,687992,162967,169495,185024,170506,-,676589,161388,165075,181769,168357,-
164,"01","00001","b","nenKAX.0035","1","　34歳",1380288,331999,342538,361654,344097,-,696974,167438,173809,182676,173051,-,683314,164561,168729,178978,171046,-
165,"01","00001","b","nenKAX.0036","1","　35歳",1439486,351350,351105,371098,365933,-,726617,176949,178010,187778,183880,-,712869,174401,173095,183320,182053,-
166,"01","00001","b","nenKAX.0037","1","　36歳",1478173,357485,363063,384163,373462,-,746470,180169,183878,194316,188107,-,731703,177316,179185,189847,185355,-
167,"01","00001","b","nenKAX.0038","1","　37歳",1535702,370987,386831,398679,379205,-,775343,186994,196076,201222,191051,-,760359,183993,190755,197457,188154,-
168,"01","00001","b","nenKAX.0039","1","　38歳",1576492,374942,397670,414553,389327,-,796270,189302,201228,209863,195877,-,780222,185640,196442,204690,193450,-
169,"01","00001","b","nenKAX.0040","1","　39歳",1652161,411115,409094,425340,406612,-,834676,207063,207467,215140,205006,-,817485,204052,201627,210200,201606,-
170,"01","00001","b","nenKAX.0041","1","　40歳",1726046,429243,422241,438262,436300,-,871472,216091,213943,221537,219901,-,854574,213152,208298,216725,216399,-
171,"01","00001","b","nenKAX.0042","1","　41歳",1821942,448918,443361,476159,453504,-,920831,226531,224489,241299,228512,-,901111,222387,218872,234860,224992,-
172,"01","00001","b","nenKAX.0043","1","　42歳",1856547,464406,461841,477940,452360,-,934977,233624,233277,240829,227247,-,921570,230782,228564,237111,225113,-
173,"01","00001","b","nenKAX.0044","1","　43歳",1822740,457516,447638,478312,439274,-,919608,229820,226580,241796,221412,-,903132,227696,221058,236516,217862,-
174,"01","00001","b","nenKAX.0045","1","　44歳",1774897,444592,440393,466460,423452,-,894074,223396,222685,235606,212387,-,880823,221196,217708,230854,211065,-
175,"01","00001","b","nenKAX.0046","1","　45歳",1721045,441762,431619,442092,405572,-,866895,221440,217837,223533,204085,-,854150,220322,213782,218559,201487,-
176,"01","00001","b","nenKAX.0047","1","　46歳",1694826,438514,421702,422356,412254,-,852895,220038,212929,212849,207079,-,841931,218476,208773,209507,205175,-
177,"01","00001","b","nenKAX.0048","1","　47歳",1655041,419978,412612,427240,395211,-,831817,210403,208351,214994,198069,-,823224,209575,204261,212246,197142,-
178,"01","00001","b","nenKAX.0049","1","　48歳",1649690,482641,419536,424920,322593,-,829586,239787,211170,214085,164544,-,820104,242854,208366,210835,158049,-
179,"01","00001","b","nenKAX.0050","1","　49歳",1287661,307082,279227,303808,397544,-,645032,154559,140377,152540,197556,-,642629,152523,138850,151268,199988,-
180,"01","00001","b","nenKAX.0051","1","　50歳",1587159,419436,380995,415209,371519,-,795621,209601,191447,208526,186047,-,791538,209835,189548,206683,185472,-
181,"01","00001","b","nenKAX.0052","1","　51歳",1482517,396015,363055,377431,346016,-,742958,198230,182271,189064,173393,-,739559,197785,180784,188367,172623,-
182,"01","00001","b","nenKAX.0053","1","　52歳",1442120,400177,351094,353837,337012,-,721500,199013,175862,177553,169072,-,720620,201164,175232,176284,167940,-
