1,"平成27年国勢調査人口等基本集計（総務省統計局）","","","","","","","","","","","","","","",""
54,"","01216","2","2015","2000","芦別市",14676,6667,8009,83.2438506680,6862,6828,34,14676,14016,660
55,"","01217","2","2015","2000","江別市",120636,57391,63245,90.7439323267,51983,51905,78,120636,117458,3178
56,"","01218","2","2015","2000","赤平市",11105,5025,6080,82.6480263158,4980,4948,32,11105,9987,1118
57,"","01219","2","2015","2000","紋別市",23109,10954,12155,90.1192924722,11127,11101,26,23109,22382,727
58,"","01220","2","2015","","士別市",19914,9382,10532,89.0808963160,8650,8625,25,19914,19194,720
59,"","01220","9","","2000","　　(旧 220 士別市)",18582,8781,9801,89.5928986838,7983,7960,23,18582,17938,644
60,"","01220","9","","2000","　　(旧 466 朝日町)",1332,601,731,82.2161422709,667,665,2,1332,1256,76
61,"","01221","2","2015","","名寄市",29048,14072,14976,93.9636752137,13086,13012,74,29048,27548,1500
62,"","01221","9","","2000","　　(旧 221 名寄市)",25046,12219,12827,95.2599984408,11470,11400,70,25046,23682,1364
63,"","01221","9","","2000","　　(旧 467 風連町)",4002,1853,2149,86.2261516985,1616,1612,4,4002,3866,136
64,"","01222","2","2015","2000","三笠市",9076,4075,5001,81.4837032593,4254,4241,13,9076,8537,539
65,"","01223","2","2015","2000","根室市",26917,12862,14055,91.5119174671,11383,11363,20,26917,26247,670
66,"","01224","2","2015","2000","千歳市",95648,48588,47060,103.2469188270,40638,40465,173,95648,91267,4381
67,"","01225","2","2015","2000","滝川市",41192,19475,21717,89.6762904637,18651,18600,51,41192,39552,1640
68,"","01226","2","2015","2000","砂川市",17694,8216,9478,86.6849546318,7858,7840,18,17694,17017,677
69,"","01227","2","2015","2000","歌志内市",3585,1652,1933,85.4630108639,1665,1659,6,3585,3263,322
70,"","01228","2","2015","2000","深川市",21909,10118,11791,85.8112119413,9669,9636,33,21909,20605,1304
71,"","01229","2","2015","2000","富良野市",22936,10783,12153,88.7270632766,9929,9892,37,22936,21877,1059
72,"","01230","2","2015","2000","登別市",49625,23533,26092,90.1923961367,21681,21640,41,49625,47567,2058
73,"","01231","2","2015","2000","恵庭市",69702,33781,35921,94.0424821135,28846,28752,94,69702,67223,2479
74,"","01233","2","2015","","伊達市",34995,16279,18716,86.9790553537,15054,14953,101,34995,32814,2181
75,"","01233","9","","2000","　　(旧 233 伊達市)",33625,15642,17983,86.9821498082,14543,14452,91,33625,31899,1726
76,"","01233","9","","2000","　　(旧 574 大滝村)",1370,637,733,86.9031377899,511,501,10,1370,915,455
77,"","01234","2","2015","2000","北広島市",59064,28273,30791,91.8222857328,23551,23458,93,59064,56696,2368
78,"","01235","2","2015","","石狩市",57436,27548,29888,92.1707708779,22632,22562,70,57436,55975,1461
79,"","01235","9","","2000","　　(旧 235 石狩市)",54181,25973,28208,92.0767158253,21096,21042,54,54181,52891,1290
80,"","01235","9","","2000","　　(旧 305 厚田村)",1927,958,969,98.8648090815,839,825,14,1927,1763,164
81,"","01235","9","","2000","　　(旧 306 浜益村)",1328,617,711,86.7791842475,697,695,2,1328,1321,7
82,"","01236","2","2015","","北斗市",46390,21641,24749,87.4419168451,18508,18432,76,46390,44897,1493
83,"","01236","9","","2000","　　(旧 335 上磯町)",36199,16831,19368,86.9010739364,14729,14667,62,36199,35097,1102
84,"","01236","9","","2000","　　(旧 336 大野町)",10191,4810,5381,89.3885894815,3779,3765,14,10191,9800,391
85,"","01300","c","2015","2000","石狩振興局",20607,9918,10689,92.7869772663,8397,8371,26,20607,19739,868
86,"","01303","3","2015","2000","当別町",17278,8314,8964,92.7487728693,7327,7314,13,17278,16851,427
87,"","01304","3","2015","2000","新篠津村",3329,1604,1725,92.9855072464,1070,1057,13,3329,2888,441
88,"","01330","c","2015","2000","渡島総合振興局",92429,43253,49176,87.9555067513,39390,39258,132,92429,88396,4033
89,"","01331","3","2015","2000","松前町",7337,3283,4054,80.9817464233,3571,3561,10,7337,7107,230
90,"","01332","3","2015","2000","福島町",4422,2047,2375,86.1894736842,2039,2036,3,4422,4350,72
91,"","01333","3","2015","2000","知内町",4653,2306,2347,98.2530890499,2003,1998,5,4653,4542,111
92,"","01334","3","2015","2000","木古内町",4547,2150,2397,89.6954526491,2140,2135,5,4547,4394,153
93,"","01337","3","2015","2000","七飯町",28120,12820,15300,83.7908496732,11141,11090,51,28120,26774,1346
94,"","01343","3","2015","2000","鹿部町",4226,2053,2173,94.4776806259,1660,1653,7,4226,3982,244
95,"","01345","3","2015","","森町",15946,7324,8622,84.9454882858,6628,6612,16,15946,15462,484
96,"","01345","9","","2000","　　(旧 344 砂原町)",3843,1773,2070,85.6521739130,1472,1470,2,3843,3741,102
97,"","01345","9","","2000","　　(旧 345 森町)",12103,5551,6552,84.7222222222,5156,5142,14,12103,11721,382
98,"","01346","3","2015","","八雲町",17252,8401,8851,94.9158287199,7523,7495,28,17252,16423,829
99,"","01346","9","","2000","　　(旧 346 八雲町)",14830,7274,7556,96.2678665961,6377,6352,25,14830,14094,736
100,"","01346","9","","2000","　　(旧 365 熊石町)",2422,1127,1295,87.0270270270,1146,1143,3,2422,2329,93
101,"","01347","3","2015","2000","長万部町",5926,2869,3057,93.8501799149,2685,2678,7,5926,5362,564
102,"","01360","c","2015","2000","檜山振興局",37870,17816,20054,88.8401316446,16831,16739,92,37870,35943,1927
103,"","01361","3","2015","2000","江差町",8248,3910,4338,90.1337021669,3752,3717,35,8248,7539,709
104,"","01362","3","2015","2000","上ノ国町",4876,2193,2683,81.7368617220,2173,2168,5,4876,4783,93
105,"","01363","3","2015","2000","厚沢部町",4049,1918,2131,90.0046926326,1765,1757,8,4049,3917,132
106,"","01364","3","2015","2000","乙部町",3906,1791,2115,84.6808510638,1729,1726,3,3906,3840,66
107,"","01367","3","2015","2000","奥尻町",2690,1372,1318,104.0971168437,1270,1260,10,2690,2517,173
108,"","01370","3","2015","2000","今金町",5628,2680,2948,90.9090909091,2280,2263,17,5628,5282,346
109,"","01371","3","2015","","せたな町",8473,3952,4521,87.4142888741,3862,3848,14,8473,8065,408
110,"","01371","9","","2000","　　(旧 366 大成町)",1580,685,895,76.5363128492,803,801,2,1580,1512,68
111,"","01371","9","","2000","　　(旧 368 瀬棚町)",1932,875,1057,82.7814569536,901,898,3,1932,1847,85
112,"","01371","9","","2000","　　(旧 369 北檜山町)",4961,2392,2569,93.1101595952,2158,2149,9,4961,4706,255
113,"","01390","c","2015","2000","後志総合振興局",93598,45304,48294,93.8087547107,42550,42250,300,93598,89171,4427
114,"","01391","3","2015","2000","島牧村",1499,734,765,95.9477124183,661,656,5,1499,1386,113
115,"","01392","3","2015","2000","寿都町",3137,1528,1609,94.9658172778,1420,1413,7,3137,2773,364
116,"","01393","3","2015","2000","黒松内町",3082,1415,1667,84.8830233953,1336,1327,9,3082,2599,483
117,"","01394","3","2015","2000","蘭越町",4843,2322,2521,92.1063070210,2086,2053,33,4843,4599,244
118,"","01395","3","2015","2000","ニセコ町",4958,2512,2446,102.6982829109,2274,2270,4,4958,4864,94
119,"","01396","3","2015","2000","真狩村",2103,1037,1066,97.2795497186,855,852,3,2103,1989,114
120,"","01397","3","2015","2000","留寿都村",1907,951,956,99.4769874477,915,912,3,1907,1848,59
121,"","01398","3","2015","2000","喜茂別町",2294,1171,1123,104.2742653606,1123,1119,4,2294,2140,154
122,"","01399","3","2015","2000","京極町",3187,1553,1634,95.0428396573,1281,1278,3,3187,2965,222
123,"","01400","3","2015","2000","倶知安町",15018,7538,7480,100.7754010695,6974,6943,31,15018,14608,410
124,"","01401","3","2015","2000","共和町",6224,3243,2981,108.7889969809,2854,2851,3,6224,6172,52
125,"","01402","3","2015","2000","岩内町",13042,6174,6868,89.8951659872,6228,6215,13,13042,12688,354
126,"","01403","3","2015","2000","泊村",1771,888,883,100.5662514156,886,884,2,1771,1675,96
127,"","01404","3","2015","2000","神恵内村",1004,462,542,85.2398523985,434,429,5,1004,874,130
128,"","01405","3","2015","2000","積丹町",2115,1004,1111,90.3690369037,994,993,1,2115,2108,7
129,"","01406","3","2015","2000","古平町",3188,1518,1670,90.8982035928,1446,1407,39,3188,2953,235
130,"","01407","3","2015","2000","仁木町",3498,1625,1873,86.7592098238,1480,1458,22,3498,3142,356
131,"","01408","3","2015","2000","余市町",19607,9063,10544,85.9540971168,8769,8658,111,19607,18698,909
132,"","01409","3","2015","2000","赤井川村",1121,566,555,101.9819819820,534,532,2,1121,1090,31
133,"","01420","c","2015","2000","空知総合振興局",72722,34825,37897,91.8938174526,29067,28921,146,72722,67990,4732
134,"","01423","3","2015","2000","南幌町",7927,3739,4188,89.2788920726,2973,2961,12,7927,7654,273
135,"","01424","3","2015","2000","奈井江町",5674,2659,3015,88.1923714760,2466,2452,14,5674,5369,305
136,"","01425","3","2015","2000","上砂川町",3479,1575,1904,82.7205882353,1744,1740,4,3479,3345,134
137,"","01427","3","2015","2000","由仁町",5314,2536,2778,91.2886969042,2149,2144,5,5314,5180,134
138,"","01428","3","2015","2000","長沼町",11076,5293,5783,91.5268891579,4257,4239,18,11076,10565,511
139,"","01429","3","2015","2000","栗山町",12344,5740,6604,86.9170199879,5186,5158,28,12344,11798,546
140,"","01430","3","2015","2000","月形町",4577,2841,1736,163.6520737327,1466,1437,29,4577,3079,1498
141,"","01431","3","2015","2000","浦臼町",1985,956,1029,92.9057337221,850,847,3,1985,1926,59
142,"","01432","3","2015","2000","新十津川町",6831,3096,3735,82.8915662651,2570,2557,13,6831,6427,404
143,"","01433","3","2015","2000","妹背牛町",3091,1451,1640,88.4756097561,1269,1266,3,3091,2997,94
144,"","01434","3","2015","2000","秩父別町",2513,1177,1336,88.0988023952,1017,1014,3,2513,2401,112
145,"","01436","3","2015","2000","雨竜町",2749,1323,1426,92.7769985975,1005,999,6,2749,2373,376
146,"","01437","3","2015","2000","北竜町",1981,938,1043,89.9328859060,782,778,4,1981,1892,89
147,"","01438","3","2015","2000","沼田町",3181,1501,1680,89.3452380952,1333,1329,4,3181,2984,197
148,"","01450","c","2015","2000","上川総合振興局",91955,43897,48058,91.3417120979,38295,37970,325,91955,87732,4223
149,"","01452","3","2015","2000","鷹栖町",7018,3309,3709,89.2154219466,2717,2710,7,7018,6841,177
150,"","01453","3","2015","2000","東神楽町",10233,4772,5461,87.3832631386,3657,3644,13,10233,9758,475
151,"","01454","3","2015","2000","当麻町",6689,3076,3613,85.1370052588,2698,2683,15,6689,6421,268
152,"","01455","3","2015","2000","比布町",3777,1787,1990,89.7989949749,1586,1579,7,3777,3670,107
153,"","01456","3","2015","2000","愛別町",2976,1393,1583,87.9974731522,1305,1301,4,2976,2878,98
154,"","01457","3","2015","2000","上川町",4044,1936,2108,91.8406072106,2102,2097,5,4044,3944,100
155,"","01458","3","2015","2000","東川町",8111,3719,4392,84.6766848816,3148,3132,16,8111,7606,505
156,"","01459","3","2015","2000","美瑛町",10292,4826,5466,88.2912550311,4288,4274,14,10292,10060,232
157,"","01460","3","2015","2000","上富良野町",10826,5442,5384,101.0772659733,4363,4317,46,10826,10194,632
158,"","01461","3","2015","2000","中富良野町",5069,2405,2664,90.2777777778,2025,2021,4,5069,5015,54
159,"","01462","3","2015","2000","南富良野町",2555,1273,1282,99.2979719189,1132,1120,12,2555,2291,264
160,"","01463","3","2015","2000","占冠村",1211,604,607,99.5057660626,704,704,-,1211,1211,-
161,"","01464","3","2015","2000","和寒町",3596,1656,1940,85.3608247423,1533,1530,3,3596,3475,121
162,"","01465","3","2015","2000","剣淵町",3228,1567,1661,94.3407585792,1330,1317,13,3228,3019,209
163,"","01468","3","2015","2000","下川町",3547,1718,1829,93.9311098961,1674,1575,99,3547,3262,285
164,"","01469","3","2015","2000","美深町",4659,2287,2372,96.4165261383,2041,2018,23,4659,4273,386
165,"","01470","3","2015","2000","音威子府村",832,435,397,109.5717884131,405,371,34,832,678,154
166,"","01471","3","2015","2000","中川町",1767,938,829,113.1483715320,897,892,5,1767,1711,56
167,"","01472","3","2015","","幌加内町",1525,754,771,97.7950713359,690,685,5,1525,1425,100
168,"","01472","9","","2000","　　(旧 439 幌加内町)",1525,754,771,97.7950713359,690,685,5,1525,1425,100
169,"","01480","c","2015","2000","留萌振興局",25691,12237,13454,90.9543630147,11508,11448,60,25691,24647,1044
170,"","01481","3","2015","2000","増毛町",4497,2024,2473,81.8439142742,2051,2041,10,4497,4337,160
171,"","01482","3","2015","2000","小平町",3336,1585,1751,90.5197030268,1406,1385,21,3336,3054,282
172,"","01483","3","2015","2000","苫前町",3265,1549,1716,90.2680652681,1420,1409,11,3265,3158,107
173,"","01484","3","2015","2000","羽幌町",7327,3490,3837,90.9564764139,3367,3363,4,7327,7132,195
174,"","01485","3","2015","2000","初山別村",1217,578,639,90.4538341158,537,531,6,1217,1112,105
175,"","01486","3","2015","","遠別町",2806,1368,1438,95.1321279555,1225,1220,5,2806,2695,111
176,"","01487","3","2015","2000","天塩町",3243,1643,1600,102.6875000000,1502,1499,3,3243,3159,84
177,"","01510","c","2015","2000","宗谷総合振興局",31123,15162,15961,94.9940479920,14257,14211,46,31123,30112,1011
178,"","01511","3","2015","2000","猿払村",2684,1282,1402,91.4407988588,1174,1172,2,2684,2638,46
179,"","01512","3","2015","2000","浜頓別町",3881,1871,2010,93.0845771144,1845,1840,5,3881,3749,132
180,"","01513","3","2015","2000","中頓別町",1757,869,888,97.8603603604,775,769,6,1757,1565,192
181,"","01514","3","2015","","枝幸町",8437,3983,4454,89.4252357432,3772,3767,5,8437,8272,165
182,"","01514","9","","2000","　　(旧 514 枝幸町)",6712,3161,3551,89.0171782596,2961,2958,3,6712,6623,89
183,"","01514","9","","2000","　　(旧 515 歌登町)",1725,822,903,91.0299003322,811,809,2,1725,1649,76
184,"","01516","3","2015","2000","豊富町",4054,2037,2017,100.9915716411,1782,1776,6,4054,3930,124
185,"","01517","3","2015","2000","礼文町",2773,1398,1375,101.6727272727,1353,1350,3,2773,2726,47
186,"","01518","3","2015","2000","利尻町",2303,1122,1181,95.0042337003,1154,1150,4,2303,2253,50
187,"","01519","3","2015","2000","利尻富士町",2787,1321,1466,90.1091405184,1264,1259,5,2787,2691,96
188,"","01520","3","2015","","幌延町",2447,1279,1168,109.5034246575,1138,1128,10,2447,2288,159
189,"","01520","9","","2000","　　(旧 488 幌延町)",2447,1279,1168,109.5034246575,1138,1128,10,2447,2288,159
190,"","01540","c","2015","2000","オホーツク総合振興局",110130,52976,57154,92.6899254645,47261,47098,163,110130,106308,3822
191,"","01543","3","2015","2000","美幌町",20296,9763,10533,92.6896420773,8626,8601,25,20296,19645,651
192,"","01544","3","2015","2000","津別町",5008,2427,2581,94.0333204184,2231,2225,6,5008,4880,128
193,"","01545","3","2015","2000","斜里町",12231,6113,6118,99.9182739457,5547,5537,10,12231,12012,219
194,"","01546","3","2015","2000","清里町",4221,2049,2172,94.3370165746,1671,1669,2,4221,4101,120
195,"","01547","3","2015","2000","小清水町",5085,2414,2671,90.3781355298,2033,2029,4,5085,4974,111
196,"","01549","3","2015","2000","訓子府町",5100,2412,2688,89.7321428571,1910,1907,3,5100,5005,95
197,"","01550","3","2015","2000","置戸町",3092,1424,1668,85.3717026379,1304,1299,5,3092,2857,235
198,"","01552","3","2015","2000","佐呂間町",5362,2498,2864,87.2206703911,2311,2304,7,5362,5191,171
199,"","01555","3","2015","","遠軽町",20873,10081,10792,93.4117865085,9278,9214,64,20873,19674,1199
200,"","01555","9","","2000","　　(旧 554 生田原町)",1896,939,957,98.1191222571,805,793,12,1896,1628,268
201,"","01555","9","","2000","　　(旧 555 遠軽町)",16816,8157,8659,94.2025638064,7434,7386,48,16816,16028,788
202,"","01555","9","","2000","　　(旧 556 丸瀬布町)",1471,650,821,79.1717417783,685,682,3,1471,1338,133
203,"","01555","9","","2000","　　(旧 557 白滝村)",690,335,355,94.3661971831,354,353,1,690,680,10
204,"","01559","3","2015","","湧別町",9231,4378,4853,90.2122398516,3861,3850,11,9231,8979,252
205,"","01559","9","","2000","　　(旧 558 上湧別町)",5031,2325,2706,85.9201773836,2172,2164,8,5031,4874,157
206,"","01559","9","","2000","　　(旧 559 湧別町)",4200,2053,2147,95.6217978575,1689,1686,3,4200,4105,95
207,"","01560","3","2015","2000","滝上町",2721,1292,1429,90.4128761372,1295,1292,3,2721,2570,151
208,"","01561","3","2015","2000","興部町",3909,1895,2014,94.0913604767,1757,1754,3,3909,3866,43
209,"","01562","3","2015","2000","西興部村",1116,542,574,94.4250871080,501,493,8,1116,936,180
210,"","01563","3","2015","2000","雄武町",4525,2136,2389,89.4097948933,2062,2059,3,4525,4443,82
211,"","01564","3","2015","","大空町",7360,3552,3808,93.2773109244,2874,2865,9,7360,7175,185
212,"","01564","9","","2000","　　(旧 541 東藻琴村)",2312,1121,1191,94.1225860621,912,907,5,2312,2252,60
213,"","01564","9","","2000","　　(旧 542 女満別町)",5048,2431,2617,92.8926251433,1962,1958,4,5048,4923,125
214,"","01570","c","2015","2000","胆振総合振興局",55834,26881,28953,92.8435740683,24897,24772,125,55834,52427,3407
215,"","01571","3","2015","2000","豊浦町",4291,2000,2291,87.2981230904,1973,1961,12,4291,3936,355
216,"","01575","3","2015","2000","壮瞥町",2922,1370,1552,88.2731958763,1168,1159,9,2922,2489,433
217,"","01578","3","2015","2000","白老町",17740,8489,9251,91.7630526430,7955,7911,44,17740,16675,1065
218,"","01581","3","2015","2000","厚真町",4838,2482,2356,105.3480475382,2126,2121,5,4838,4669,169
219,"","01584","3","2015","","洞爺湖町",9299,4280,5019,85.2759513847,4240,4217,23,9299,8650,649
220,"","01584","9","","2000","　　(旧 572 虻田町)",7648,3496,4152,84.2003853565,3584,3565,19,7648,7227,421
221,"","01584","9","","2000","　　(旧 573 洞爺村)",1651,784,867,90.4267589389,656,652,4,1651,1423,228
222,"","01585","3","2015","","安平町",8148,4049,4099,98.7801902903,3651,3635,16,8148,7838,310
223,"","01585","9","","2000","　　(旧 579 早来町)",4737,2402,2335,102.8693790150,2042,2032,10,4737,4517,220
224,"","01585","9","","2000","　　(旧 580 追分町)",3411,1647,1764,93.3673469388,1609,1603,6,3411,3321,90
225,"","01586","3","2015","","むかわ町",8596,4211,4385,96.0319270239,3784,3768,16,8596,8170,426
226,"","01586","9","","2000","　　(旧 582 鵡川町)",5847,2860,2987,95.7482423837,2575,2568,7,5847,5671,176
227,"","01586","9","","2000","　　(旧 583 穂別町)",2749,1351,1398,96.6380543634,1209,1200,9,2749,2499,250
228,"","01600","c","2015","2000","日高振興局",69015,33665,35350,95.2333804809,31153,30932,221,69015,66430,2585
229,"","01601","3","2015","","日高町",12378,6174,6204,99.5164410058,5781,5736,45,12378,11952,426
230,"","01601","9","","2000","　　(旧 601 日高町)",1503,776,727,106.7400275103,763,757,6,1503,1412,91
231,"","01601","9","","2000","　　(旧 603 門別町)",10875,5398,5477,98.5576045280,5018,4979,39,10875,10540,335
232,"","01602","3","2015","2000","平取町",5315,2630,2685,97.9515828678,2373,2306,67,5315,5005,310
233,"","01604","3","2015","2000","新冠町",5592,2717,2875,94.5043478261,2405,2389,16,5592,5351,241
234,"","01607","3","2015","2000","浦河町",13075,6368,6707,94.9455792456,6178,6152,26,13075,12580,495
235,"","01608","3","2015","2000","様似町",4518,2139,2379,89.9117276166,2044,2042,2,4518,4459,59
236,"","01609","3","2015","2000","えりも町",4906,2449,2457,99.6743996744,1929,1915,14,4906,4774,132
237,"","01610","3","2015","","新ひだか町",23231,11188,12043,92.9004400897,10443,10392,51,23231,22309,922
238,"","01610","9","","2000","　　(旧 605 静内町)",19298,9325,9973,93.5024566329,8796,8750,46,19298,18489,809
239,"","01610","9","","2000","　　(旧 606 三石町)",3933,1863,2070,90.0000000000,1647,1642,5,3933,3820,113
240,"","01630","c","2015","2000","十勝総合振興局",174109,83294,90815,91.7183284700,72818,72593,225,174109,168681,5428
241,"","01631","3","2015","2000","音更町",44807,21080,23727,88.8439330720,18019,17975,44,44807,43566,1241
242,"","01632","3","2015","2000","士幌町",6132,2939,3193,92.0450986533,2479,2474,5,6132,5939,193
243,"","01633","3","2015","2000","上士幌町",4765,2300,2465,93.3062880325,2177,2172,5,4765,4631,134
244,"","01634","3","2015","2000","鹿追町",5542,2718,2824,96.2464589235,2258,2251,7,5542,5271,271
245,"","01635","3","2015","2000","新得町",6288,3123,3165,98.6729857820,3043,3027,16,6288,5985,303
246,"","01636","3","2015","2000","清水町",9599,4683,4916,95.2603742880,4131,4108,23,9599,9127,472
247,"","01637","3","2015","2000","芽室町",18484,8773,9711,90.3408505818,7169,7149,20,18484,18077,407
248,"","01638","3","2015","2000","中札内村",3966,1932,2034,94.9852507375,1609,1599,10,3966,3666,300
249,"","01639","3","2015","2000","更別村",3185,1567,1618,96.8479604450,1239,1234,5,3185,3099,86
250,"","01641","3","2015","2000","大樹町",5738,2810,2928,95.9699453552,2534,2530,4,5738,5571,167
251,"","01642","3","2015","2000","広尾町",7030,3357,3673,91.3966784645,3157,3148,9,7030,6872,158
252,"","01643","3","2015","","幕別町",26760,12627,14133,89.3440883040,10944,10918,26,26760,26154,606
253,"","01643","9","","2000","　　(旧 640 忠類村)",1531,725,806,89.9503722084,694,693,1,1531,1502,29
254,"","01643","9","","2000","　　(旧 643 幕別町)",25229,11902,13327,89.3074210250,10250,10225,25,25229,24652,577
255,"","01644","3","2015","2000","池田町",6882,3253,3629,89.6390190135,3044,3029,15,6882,6694,188
256,"","01645","3","2015","2000","豊頃町",3182,1523,1659,91.8022905365,1362,1359,3,3182,3095,87
