1,"平成27年国勢調査人口等基本集計（総務省統計局）","","","","","","","","","","","","","","",""
2,"","","","","","","第1表　人口，人口増減(平成22年～27年)，面積，人口密度，世帯数及び世帯数増減(平成22年～27年) － 全国※，全国市部・郡部，都道府県※，都道府県市部・郡部，市区町村※，平成12年市町村 ","","","","","","","","",""
3,"","","","","","","Table 1. Population, Population Change(2010-2015), Area, Population Density, Households and Households Change(2010-2015) - Japan*, All Shi, All Gun, Prefectures*, All Shi of Prefectures, All Gun of Prefectures, Shi*, Ku*, Machi*, Mura* and Municipalities in 2000 ","","","","","","","","",""
4,"","","","","","","","","","","","","","","",""
5,"","","","","","","(注) 人口欄の「平成22年（組替）」及び世帯数欄の「平成22年（組替）」は，平成27年10月1日現在の市区町村の境域に基づいて組み替えた平成22年の人口及び世帯数を示す。","","","","","","","","",""
6,"","","","","","","1) 国土交通省国土地理院「平成27年全国都道府県市区町村別面積調」による。ただし，平成12年の地域については「平成12年全国都道府県市区町村別面積調」による。また，平成12年の境界未定地域については，総務省統計局において面積を推定している。","","","","","","","","",""
7,"","","","","","","2) 「面積及び人口集中地区に関する留意事項」を参照。","","","","","","","","",""
8,"","","","","","","to21-01.0001","to21-01.0002","to21-01.0003","to21-01.0004","to21-01.0005","to21-01.0006","to21-01.0007","to21-01.0008","to21-01.0009","to21-01.0010"
9,"","","","","","","0","0","0","0","0","0","0","0","0","0"
10,"※大項目","地域コード","地域識別コード","境域年次(2015)","境域年次(2000)","","人口　平成27年　(a)","人口　平成22年（組替） 2) ","平成22年～27年の人口増減数 2) ","平成22年～27年の人口増減率（％） 2) ","面積（km2）　(b) 1) 2) ","人口密度（1km2当たり）　(a)/(b) 2)","世帯数　平成27年　","世帯数　平成22年（組替） 2) ","平成22年～27年の世帯数増減数 2) ","平成22年～27年の世帯数増減率（％） 2)"
56,"","13221","2","2015","2000","清瀬市",74864,74104,760,1.0255856634,10.23,7318.1,32369,30954,1415,4.5712993474
57,"","13222","2","2015","2000","東久留米市",116632,116546,86,0.0737906063,12.88,9055.3,49902,49177,725,1.4742664254
58,"","13223","2","2015","2000","武蔵村山市",71229,70053,1176,1.6787289624,15.32,4649.4,28300,26790,1510,5.6364315043
59,"","13224","2","2015","2000","多摩市",146631,147648,-1017,-0.6888003901,21.01,6979.1,65461,64078,1383,2.1583070633
60,"","13225","2","2015","2000","稲城市",87636,84835,2801,3.3017033064,17.97,4876.8,36533,34842,1691,4.8533379255
61,"","13227","2","2015","2000","羽村市",55833,57032,-1199,-2.1023285173,9.90,5639.7,23451,23449,2,0.0085291484
62,"","13228","2","2015","2000","あきる野市",80954,80868,86,0.1063461443,73.47,1101.9,30817,29385,1432,4.8732346435
63,"","13229","2","2015","","西東京市",200012,196511,3501,1.7815796571,15.75,12699.2,89734,87457,2277,2.6035651806
64,"","13229","9","","2000","　　(旧 216 田無市)",90008,88234,1774,2.0105628216,6.80,13236.5,40010,38580,1430,3.7065837221
65,"","13229","9","","2000","　　(旧 217 保谷市)",110004,108277,1727,1.5949832374,9.05,12155.1,49724,48877,847,1.7329214150
66,"","13300","c","2015","2000","西多摩郡",58334,58750,-416,-0.7080851064,375.86,155.2,21876,20962,914,4.3602709665
67,"","13303","3","2015","2000","瑞穂町",33445,33497,-52,-0.1552377825,16.85,1984.9,13192,12369,823,6.6537311019
68,"","13305","3","2015","2000","日の出町",17446,16650,796,4.7807807808,28.07,621.5,5800,5461,339,6.2076542758
69,"","13307","3","2015","2000","檜原村",2209,2558,-349,-13.6434714621,105.41,21.0,839,915,-76,-8.3060109290
70,"","13308","3","2015","2000","奥多摩町",5234,6045,-811,-13.4160463193,225.53,23.2,2045,2217,-172,-7.7582318448
71,"","13360","c","2015","2000","大島支庁",12861,13574,-713,-5.2526889642,140.99,91.2,6193,6340,-147,-2.3186119874
72,"","13361","3","2015","2000","大島町",7884,8461,-577,-6.8195248789,90.76,86.9,3947,4098,-151,-3.6847242557
73,"","13362","3","2015","2000","利島村",337,341,-4,-1.1730205279,4.12,81.8,194,204,-10,-4.9019607843
74,"","13363","3","2015","2000","新島村",2749,2883,-134,-4.6479361776,27.54,99.8,1261,1251,10,0.7993605116
75,"","13364","3","2015","2000","神津島村",1891,1889,2,0.1058761249,18.58,101.8,791,787,4,0.5082592122
76,"","13380","c","2015","2000","三宅支庁",2817,3024,-207,-6.8452380952,75.81,37.2,1677,1776,-99,-5.5743243243
77,"","13381","3","2015","2000","三宅村",2482,2676,-194,-7.2496263079,55.27,44.9,1483,1578,-95,-6.0202788340
78,"","13382","3","2015","2000","御蔵島村",335,348,-13,-3.7356321839,20.54,16.3,194,198,-4,-2.0202020202
79,"","13400","c","2015","2000","八丈支庁",7791,8432,-641,-7.6019924099,83.01,93.9,4038,4212,-174,-4.1310541311
80,"","13401","3","2015","2000","八丈町",7613,8231,-618,-7.5082007047,72.23,105.4,3913,4090,-177,-4.3276283619
81,"","13402","3","2015","2000","青ヶ島村",178,201,-23,-11.4427860697,5.96,29.9,125,122,3,2.4590163934
82,"","13420","c","2015","2000","小笠原支庁",3022,2785,237,8.5098743268,104.35,29.0,1517,1344,173,12.8720238095
83,"","13421","3","2015","2000","小笠原村",3022,2785,237,8.5098743268,104.35,29.0,1517,1344,173,12.8720238095
84,"","13000","d","2015","2000","東京都　人口集中地区",13294632,12917160,377472,2.9222522598,1082.20,12284.8,6618316,6306394,311922,4.9461229349
85,"","13100","d","2015","2000","特別区部　人口集中地区",9272740,8945695,327045,3.6558925830,626.70,14796.1,4801194,4540746,260448,5.7357975980
86,"","13101","d","2015","2000","千代田区　人口集中地区",58406,47115,11291,23.9647670593,11.66,5009.1,33262,25560,7702,30.1330203443
87,"","13102","d","2015","2000","中央区　人口集中地区",141183,122762,18421,15.0054577149,10.21,13827.9,79272,67981,11291,16.6090525294
88,"","13103","d","2015","2000","港区　人口集中地区",243283,205131,38152,18.5988465907,20.37,11943.2,130562,110113,20449,18.5709225977
89,"","13104","d","2015","2000","新宿区　人口集中地区",333560,326309,7251,2.2221268797,18.22,18307.4,204989,195434,9555,4.8891185771
90,"","13105","d","2015","2000","文京区　人口集中地区",219724,206626,13098,6.3389892850,11.29,19461.8,120858,111753,9105,8.1474322837
91,"","13106","d","2015","2000","台東区　人口集中地区",198073,175928,22145,12.5875358101,10.11,19591.8,112117,95413,16704,17.5070483058
